DATE,NUM_CRASHES,time,day,month,ph,school_holiday,holiday,day2,month2,z,z_diff,pred.seacf,pred.aic,pred.sar,pred.asar,naive,roll.2.seacf,roll.1.seacf,roll.2.aic,roll.1.aic,roll.2.sar,roll.1.sar,roll.2.asar,roll.1.asar,roll.naive
2017-07-18,32,930,Tue,Jul,0,0,None,Tue-Wed,Jul,4.65685424949238,0.365351627363199,27.6776208706796,27.6776208706795,23.7096369561487,21.5431349877388,21,28.9670549653787,29.6098578801808,28.9036217467952,29.5594929119035,24.1186778860076,23.8356321475827,21.9221034683855,21.9034926999799,28
2017-07-19,30,931,Wed,Jul,0,0,None,Tue-Wed,Jul,4.47722557505166,-0.179628674440719,27.6776208706796,27.6776208706796,24.3335834036202,21.1092782240857,21,29.3094104681639,30.1364006871395,29.3485732336524,30.1286853419559,23.095400241941,23.4230588035347,26.6520973530226,27.7859640211343,32
2017-07-20,21,932,Thu,Jul,0,0,None,Thu-Fri,Jul,3.58257569495584,-0.894649880095821,28.7329525694582,28.7329525694582,25.2604664431825,22.1482991068476,21,30.53074490335,31.9757560124557,30.6110147412199,32.0292902717024,25.094267420246,25.3309681183583,23.2500825961181,23.2388216702113,30
2017-07-21,35,933,Fri,Jul,0,0,None,Thu-Fri,Jul,4.91607978309962,1.33350408814378,28.7329525694582,28.7329525694582,24.8540026238978,21.0635217318004,21,28.4846904630858,29.2837537699677,28.5002214631779,29.3062109470687,18.6591017307807,19.1363921096567,20.2727051697337,20.5706550177257,21
2017-07-22,16,934,Sat,Jul,0,0,None,Sat,Jul,3,-1.91607978309962,18.5878001145925,18.5878001145925,15.5941316498613,20.2336757157867,21,20.5466235782816,21.2332847250851,20.3254935189724,20.9937743509759,23.1490296671271,23.4861986005743,21.2270236617166,22.0988757918825,35
2017-07-23,12,935,Sun,Jul,0,0,None,Sun,Jul,2.46410161513775,-0.535898384862246,14.5304785046429,14.5304785046429,11.8897517482684,18.2175231310175,21,14.4648393163241,14.790643291659,14.5775904761607,14.8840654691192,15.8211816503094,16.3286483423951,14.3956537641994,14.3849917382446,16
2017-07-24,20,936,Mon,Jul,0,0,None,Mon,Jul,3.47213595499958,1.00803433986183,25.3195565712758,25.3195565712758,20.0168668605255,21.8398386927585,21,26.3557423976434,26.3529150998634,26.2122399220616,26.2144458833766,19.9044185798546,19.7643861446827,23.2337568953849,23.2064509668072,12
2017-07-25,19,937,Tue,Jul,0,0,None,Tue-Wed,Jul,3.35889894354067,-0.113237011458906,27.6776208706796,27.6776208706796,23.747086125826,21.1135550914654,21,27.2717929067713,27.3666070546439,27.1740634680238,27.2718744613248,22.4836225381297,22.2209791586329,23.2097951668814,22.779541823196,20
2017-07-26,24,938,Wed,Jul,0,0,None,Tue-Wed,Jul,3.89897948556636,0.540080542025682,27.6776208706796,27.6776208706796,24.3686304244942,20.6881528705787,21,26.6528069232471,26.3811127201464,26.4588134746028,26.2025505322397,21.4691232132879,21.3227311751256,21.7198590927742,21.2763206651923,19
2017-07-27,22,939,Thu,Jul,0,0,None,Thu-Fri,Jul,3.69041575982343,-0.208563725742926,28.7329525694582,28.7329525694582,25.2934254702149,21.6548969023803,21,29.157238598631,29.1313930798006,28.9027312657185,28.8860113037982,20.6084370566972,20.7494474308146,22.2184419421471,22.6580517754092,24
2017-07-28,32,940,Fri,Jul,0,0,None,Thu-Fri,Jul,4.65685424949238,0.966438489668951,28.7329525694582,28.7329525694582,24.8842569256156,20.8202831646187,21,28.169146199596,27.9025606954804,28.0772375392936,27.8210364457842,24.8561233058007,24.5911916088129,23.5408294892307,22.8688451388774,22
2017-07-29,10,941,Sat,Jul,0,0,None,Sat,Jul,2.16227766016838,-2.494576589324,18.5878001145925,18.5878001145925,15.6168387512017,20.230374843807,21,19.5406289227963,19.1742729225174,19.3752037282076,19.0224202068428,22.0287090665822,22.3037793730803,18.9127556225401,19.3177896173627,32
2017-07-30,3,942,Sun,Jul,0,0,None,Sun,Jul,0.732050807568877,-1.4302268525995,14.5304785046429,14.5304785046429,11.908350965503,19.0472667016392,21,12.8903314070222,12.6304454268841,12.9208329663866,12.6621867136362,14.7692415079329,15.0518855566089,12.1056974429534,11.5341631702233,10
2017-07-31,40,943,Mon,Jul,0,0,None,Mon,Jul,5.32455532033676,4.59250451276788,25.3195565712758,25.3195565712758,20.0386295651384,21.4114975536761,21,22.5844870025905,21.5250713688528,22.1676405575727,21.1602556451439,12.8609139177187,12.597994999249,16.7118877250873,16.2814492089212,3
2017-08-01,32,944,Tue,Aug,0,0,None,Tue-Wed,Aug-Oct,4.65685424949238,-0.667701070844379,26.2724224626361,26.2724224626361,23.7687621544081,20.9544470505733,21,27.5638264504008,23.7245476200066,27.083317343606,23.280068081025,26.581233941978,26.2108389115423,27.8235868572549,29.3128988091526,40
2017-08-02,29,945,Wed,Aug,0,0,None,Tue-Wed,Aug-Oct,4.3851648071345,-0.271689442357877,26.2724224626361,26.2724224626361,24.3888900650128,20.7193898455495,21,25.8812451008968,24.9948397144434,26.3210452401131,25.4068334280756,23.356036578969,23.6782142975092,26.6962316361516,27.4212810346822,32
2017-08-03,42,946,Thu,Aug,0,0,None,Thu-Fri,Aug-Oct,5.48074069840786,1.09557589127336,27.3008693919683,27.3008693919683,25.3124419818388,21.2654951822242,21,27.4355456199944,28.4524710472142,27.5490109783386,28.5246818670404,23.3659035772169,23.5948024333882,22.3327089154807,22.497480759266,29
2017-08-04,18,947,Fri,Aug,0,0,None,Thu-Fri,Aug-Oct,3.24264068711929,-2.23810001128858,27.3008693919683,27.3008693919683,24.9017131915558,20.7462922797017,21,29.5277497572299,35.5478974314864,29.6344515070164,35.4180719319127,28.5987755673778,28.8638283296217,34.2041692512699,35.9708621759396,42
2017-08-05,20,948,Sat,Aug,0,0,None,Sat,Aug-Oct,3.47213595499958,0.229495267880295,17.4395419728025,17.4395419728025,15.6301660180501,20.3596786852166,21,15.4068575785319,17.4932377796441,15.6479281049251,17.7685531774369,15.2602284207128,15.6829340380657,13.3168248502531,13.0782292343584,18
2017-08-06,11,949,Sun,Aug,0,0,None,Sun,Aug-Oct,2.3166247903554,-1.15551116464418,13.5173664710848,13.5173664710848,11.9193715513611,19.4806694812486,21,13.2808582767597,15.4276200654939,13.0731396948129,15.1267376110276,15.7635492434462,16.3031102240173,12.4490262452015,12.9537973954775,20
2017-08-07,32,950,Mon,Aug,0,0,None,Mon,Aug-Oct,4.65685424949238,2.34022945913698,23.976347275128,23.976347275128,20.0512911291027,21.1166297481286,21,23.5420519273713,25.4882250928005,23.6652693730927,25.6034602873464,23.2832768160767,22.5994796820851,25.2734956821401,24.3445581070034,11
2017-08-08,26,951,Tue,Aug,0,0,None,Tue-Wed,Aug-Oct,4.09901951359278,-0.557834735899596,26.2724224626361,26.2724224626361,23.7812645002571,20.7982574623759,21,26.935094661123,29.4254475792093,26.8755398142002,29.2609227815975,26.1891371829327,26.0485611524591,24.9419169119302,25.090306633608,32
2017-08-09,28,952,Wed,Aug,0,0,None,Tue-Wed,Aug-Oct,4.29150262212918,0.192483108536397,26.2724224626361,26.2724224626361,24.4005500905008,20.6202916149649,21,25.5375987684148,27.6875270467742,25.7306251267424,27.8375557117779,22.9312286725997,23.0648518574715,24.7267262353327,25.0661072647121,26
2017-08-10,27,953,Thu,Aug,0,0,None,Thu-Fri,Aug-Oct,4.19615242270663,-0.0953501994225494,27.3008693919683,27.3008693919683,25.3233508969372,21.0271501129225,21,27.7374096101184,30.1890639313718,27.7225489777253,30.1097520814325,27.4659882950044,27.2283626467402,27.9201507523476,27.574203315377,28
2017-08-11,24,954,Fri,Aug,0,0,None,Thu-Fri,Aug-Oct,3.89897948556636,-0.297172937140276,27.3008693919683,27.3008693919683,24.9117277851971,20.6621938108548,21,27.2350452880057,29.3218988179766,27.2957680026873,29.3428222535153,19.4176013965813,19.8896507450649,22.7197712027498,23.8061722436722,27
2017-08-12,11,955,Sat,Aug,0,0,None,Sat,Aug-Oct,2.3166247903554,-1.58235469521096,17.4395419728025,17.4395419728025,15.6380383873953,20.3967201170015,21,16.7287912335238,17.9011784184812,16.7125535415333,17.8662964338447,22.9259816104615,22.8310290836864,17.2915579806274,16.6053903269948,24
2017-08-13,9,956,Sun,Aug,0,0,None,Sun,Aug-Oct,2,-0.3166247903554,13.5173664710848,13.5173664710848,11.9259844505936,19.8289462096783,21,11.6962436514687,12.5180096809144,11.6237692067839,12.4514072645523,15.3103706824026,15.4532020401501,9.67090047717708,8.83821148858978,11
2017-08-14,29,957,Mon,Aug,0,0,None,Mon,Aug-Oct,4.3851648071345,2.3851648071345,23.976347275128,23.976347275128,20.058661085338,20.9217556960326,21,23.2748446174854,23.8676165333388,23.0624240530545,23.6722462795677,18.1671376489639,17.9401135504442,28.0305354008976,29.0166733272536,9
2017-08-15,27,958,Tue,Aug,0,0,None,Tue-Wed,Aug-Oct,4.19615242270663,-0.189012384427872,26.2724224626361,26.2724224626361,23.788433642211,20.7118646803286,21,26.3743491580644,27.1569155927725,26.2680195652134,27.0109901288977,24.1142221634479,23.6047553783308,25.297099130552,25.5768675011962,29
2017-08-16,28,959,Wed,Aug,0,0,None,Tue-Wed,Aug-Oct,4.29150262212918,0.0953501994225494,26.2724224626361,26.2724224626361,24.4072109066572,20.599402140062,21,25.5816696979811,26.4055204626002,25.7413587833282,26.5260663097727,23.7010509909871,23.5215294173428,25.6138360012378,25.82709677516,27
2017-08-17,37,960,Thu,Aug,0,0,None,Thu-Fri,Aug-Oct,5.08276253029822,0.791259908169038,27.3008693919683,27.3008693919683,25.3295468630936,20.8583668564102,21,27.6416894388895,28.5160540321883,27.66375172198,28.5068921616878,22.5674021857411,22.9914903195258,29.0806148392016,30.3086147987849,28
2017-08-18,31,961,Fri,Aug,0,0,None,Thu-Fri,Aug-Oct,4.56776436283002,-0.514998167468198,27.3008693919683,27.3008693919683,24.9174166683259,20.6185796115906,21,28.8956103360063,29.9705476264887,28.9860222418555,29.9946143887005,26.6211479757535,26.8698427866733,22.9348455096284,22.7493582370815,37
2017-08-19,16,962,Sat,Aug,0,0,None,Sat,Aug-Oct,3,-1.56776436283002,17.4395419728025,17.4395419728025,15.6427396201818,20.4410805666432,21,17.3612433832967,18.0794581389696,17.5583814646371,18.2304485646118,19.4400227252836,20.354131410333,19.828942150703,20.9976102806812,31
2017-08-20,12,963,Sun,Aug,0,0,None,Sun,Aug-Oct,2.46410161513775,-0.535898384862246,13.5173664710848,13.5173664710848,11.9300348842488,20.0454810854457,21,12.5428987467735,13.2948345303088,12.5780970366475,13.3135685419273,16.1617336059564,16.8185072724788,13.4390750452868,13.1831457418196,16
2017-08-21,14,964,Mon,Aug,0,0,None,Mon,Aug-Oct,2.74165738677394,0.277555771636187,23.976347275128,23.976347275128,20.0629552565644,20.7895170260693,21,24.2273605951199,25.1927371355322,24.180535505824,25.1329618739228,19.9751550478618,19.8939062589599,25.5379587634542,25.9125478008882,12
2017-08-22,27,965,Tue,Aug,0,0,None,Tue-Wed,Aug-Oct,4.19615242270663,1.45449503593269,26.2724224626361,26.2724224626361,23.7925030295119,20.6464718094323,21,23.5939804351736,24.3411514020667,23.5519735835025,24.2825925954558,19.1840480131179,18.9413121560127,20.0843466482235,19.3468365299857,14
2017-08-23,26,966,Wed,Aug,0,0,None,Tue-Wed,Aug-Oct,4.09901951359278,-0.0971329091138475,26.2724224626361,26.2724224626361,24.4109661801118,20.5677414784808,21,26.0826963746609,26.7887140293415,25.7620968673414,26.4769658328979,24.3400618434897,24.0026668167379,25.7503139601334,26.0971422360211,27
2017-08-24,24,967,Thu,Aug,0,0,None,Thu-Fri,Aug-Oct,3.89897948556636,-0.200040028026429,27.3008693919683,27.3008693919683,25.3330037437661,20.7480746950708,21,27.3084715479115,28.0301785653275,27.4039215793264,28.0966538056514,25.7395296509116,25.2711096875631,27.3563503954513,27.2802808242871,26
2017-08-25,33,968,Fri,Aug,0,0,None,Thu-Fri,Aug-Oct,4.74456264653803,0.845583160971673,27.3008693919683,27.3008693919683,24.9205915677603,20.5841570454217,21,26.683831199654,27.311825718863,26.6795744073847,27.2856218607975,22.5322244320437,22.5935698009964,23.6798953691496,23.4564462117084,24
2017-08-26,21,969,Sat,Aug,0,0,None,Sat,Aug-Oct,3.58257569495584,-1.16198695158219,17.4395419728025,17.4395419728025,15.6455977520037,20.4636554879132,21,17.7611254190296,17.9262105323627,17.691490555665,17.8598246445775,23.3261487471936,23.2572730315083,18.0975587825707,17.6841947584169,33
2017-08-27,23,970,Sun,Aug,0,0,None,Sun,Aug-Oct,3.79583152331272,0.213255828356879,13.5173664710848,13.5173664710848,11.9325959363082,20.200174051657,21,13.0880420409797,13.4048872159929,13.2014029549816,13.5027682732645,18.6921893124396,18.8943705841766,15.4595833071052,15.1759172687682,21
2017-08-28,18,971,Mon,Aug,0,0,None,Mon,Aug-Oct,3.24264068711929,-0.553190836193434,23.976347275128,23.976347275128,20.0654619005261,20.7009126426877,21,26.3408971479677,26.8977232345041,26.4669987147151,27.0346378492771,19.5694417033844,19.790150230484,23.5800764816158,25.0143055978943,23
2017-08-29,25,972,Tue,Aug,0,0,None,Tue-Wed,Aug-Oct,4,0.757359312880715,26.2724224626361,26.2724224626361,23.7947710389186,20.6051145394978,21,24.2819855593602,25.2142852250069,24.5654644600968,25.4245400947733,21.4897739868566,21.3514646180759,23.386856348489,23.201383118258,18
2017-08-30,25,973,Wed,Aug,0,0,None,Tue-Wed,Aug-Oct,4,0,26.2724224626361,26.2724224626361,24.413032970741,20.5530946784472,21,25.7833747623008,26.4604055041696,25.5496346214039,26.2540111267864,22.7158909408971,22.6538063920819,24.4918417003348,24.6974590611204,25
2017-08-31,20,974,Thu,Aug,0,0,None,Thu-Fri,Aug-Oct,3.47213595499958,-0.52786404500042,27.3008693919683,27.3008693919683,25.3348689044171,20.6725147043407,21,27.3677573078362,28.2007667285342,27.3876294821071,28.1915878659506,21.3840229109638,21.5763930678142,26.2148277336234,27.0317251023168,25
2017-09-01,18,975,Fri,Sep,0,0,None,Thu-Fri,Aug-Oct,3.24264068711929,-0.229495267880295,27.3008693919683,27.3008693919683,24.9223055718398,20.5628434961641,21,27.3121890478463,31.662116677704,27.2775181915484,31.5878147166661,22.753553726363,22.6183489075684,25.1495174806789,24.8422230080303,20
2017-09-02,18,976,Sat,Sep,0,0,None,Sat,Aug-Oct,3.24264068711929,0,17.4395419728025,17.4395419728025,15.6473847852443,20.4817400235479,21,16.5257385754822,15.1381725008463,16.3411388382479,14.9600527903026,19.1090306184961,19.1900439067238,16.897371463653,16.2454422931041,18
2017-09-03,12,977,Sun,Sep,0,0,None,Sun,Aug-Oct,2.46410161513775,-0.77853907198153,13.5173664710848,13.5173664710848,11.9342914276195,20.3019580075729,21,13.5176068015953,12.1826943612258,13.328678714621,12.0696922910785,20.9124973050232,20.7026526132494,18.1217496763273,17.5071441042277,18
2017-09-04,20,978,Mon,Sep,0,0,None,Mon,Aug-Oct,3.47213595499958,1.00803433986183,23.976347275128,23.976347275128,20.0669298020866,20.6410228445425,21,24.5805466815307,20.9901309425411,24.6242174602956,21.1135709212116,16.9779477268477,16.8558940518368,15.7210726293189,15.3569017965965,12
2017-09-05,22,979,Tue,Sep,0,0,None,Tue-Wed,Aug-Oct,3.69041575982343,0.21827980482385,26.2724224626361,26.2724224626361,23.7959922916267,20.5761662418229,21,25.3955767724671,21.9950880497398,25.3299486008895,22.033083301607,21.7164645488505,21.5812153272696,24.4020847404254,24.9120139756459,20
2017-09-06,21,980,Wed,Sep,0,0,None,Tue-Wed,Aug-Oct,3.58257569495584,-0.10784006486759,26.2724224626361,26.2724224626361,24.4141186187138,20.5406378850101,21,25.4690651105371,22.1072000282515,25.3324806171924,22.0867710347743,21.5527251798249,21.4106438509528,22.8766432070921,22.948555713331,22
2017-09-07,28,981,Thu,Sep,0,0,None,Thu-Fri,Aug-Oct,4.29150262212918,0.708926927173342,27.3008693919683,27.3008693919683,25.3358091617629,20.6220541138706,21,26.9784923467532,23.4463803101568,26.8722233530178,23.4498882523453,20.2557527004244,20.3887164103779,20.6313384936966,20.8714213166921,21
2017-09-08,33,982,Fri,Sep,0,0,None,Thu-Fri,Aug-Oct,4.74456264653803,0.453060024408847,27.3008693919683,27.3008693919683,24.9231706958921,20.5477270454693,21,27.9400844817776,24.8530858517961,27.8095277963747,24.8233131428842,21.6011673071663,21.9027536626031,24.9296094295067,26.2331046403637,28
2017-09-09,14,983,Sat,Sep,0,0,None,Sat,Aug-Oct,2.74165738677394,-2.00290525976409,17.4395419728025,17.4395419728025,15.6485494037322,20.4928700396445,21,18.1164308397351,16.3146467564087,18.1486197740756,16.392999174652,23.8781437089513,24.0288184770114,22.4766075382153,22.6823353696205,33
2017-09-10,16,984,Sun,Sep,0,0,None,Sun,Aug-Oct,3,0.258342613226059,13.5173664710848,13.5173664710848,11.9354839297101,20.3719784162648,21,12.3390191712159,10.8008171666778,12.4254386411853,10.9123110820611,15.0587018134173,15.7649029097103,16.6276661441922,17.1084362785472,14
2017-09-11,26,985,Mon,Sep,0,0,None,Mon,Aug-Oct,4.09901951359278,1.09901951359278,23.976347275128,23.976347275128,20.0677941177527,20.6006993038757,21,25.3423904214529,23.264438318633,25.2000577638448,23.2022704545677,19.8756638668174,20.14871764576,18.821407476477,18.478393436018,16
2017-09-12,27,986,Tue,Sep,0,0,None,Tue-Wed,Aug-Oct,4.19615242270663,0.0971329091138475,26.2724224626361,26.2724224626361,23.7966053196508,20.5570322779786,21,26.173289624843,24.6037916889445,26.3177872036257,24.7661078123062,22.7403473745556,22.5110956508699,24.2124480961537,24.7636892761495,26
2017-09-13,28,987,Wed,Sep,0,0,None,Tue-Wed,Aug-Oct,4.29150262212918,0.0953501994225494,26.2724224626361,26.2724224626361,24.4146341730124,20.5332125512501,21,26.2268952810577,24.8214125910895,26.2476592507207,24.8844385902513,22.2802882567056,22.4585152765803,23.3359093592828,23.7598790584551,27
2017-09-14,34,988,Thu,Sep,0,0,None,Thu-Fri,Aug-Oct,4.8309518948453,0.539449272716119,27.3008693919683,27.3008693919683,25.336212009597,20.5878342338873,21,28.3298333419288,26.9510076184455,28.3579437850434,27.0124297033734,24.7879281346069,24.7798478651112,24.2678109618225,24.0307540734703,28
2017-09-15,14,989,Fri,Sep,0,0,None,Thu-Fri,Aug-Oct,2.74165738677394,-2.08929450807136,27.3008693919683,27.3008693919683,24.9235425847254,20.5378034452694,21,29.0854851674923,28.0365360593487,29.1502645513016,28.1282229780335,27.5402222911682,27.3506370463413,26.4768895807825,26.1863575580695,34
2017-09-16,18,990,Sat,Sep,0,0,None,Sat,Aug-Oct,3.24264068711929,0.500983300345343,17.4395419728025,17.4395419728025,15.649352349825,20.5008022097455,21,15.1312176521459,14.3231834143274,15.2198850801944,14.422911261735,14.8975468329178,15.6943330576199,15.099697943396,15.4443679720202,14
2017-09-17,11,991,Sun,Sep,0,0,None,Sun,Aug-Oct,2.3166247903554,-0.926015896763885,13.5173664710848,13.5173664710848,11.9363841471121,20.4188837824735,21,13.3125623573278,12.3858107380797,12.9951651709179,12.1633205727029,20.1140236613004,20.3402585458489,16.4967991254244,16.1881079398585,18
2017-09-18,22,992,Mon,Sep,0,0,None,Mon,Aug-Oct,3.69041575982343,1.37379096946803,23.976347275128,23.976347275128,20.0683077165602,20.5734699916812,21,23.858662510204,22.6367743083147,23.9437389495845,22.7120677287345,18.4700973983645,18.2414986186782,19.943785286379,19.7803324653437,11
2017-09-19,22,993,Tue,Sep,0,0,None,Tue-Wed,Aug-Oct,3.69041575982343,0,26.2724224626361,26.2724224626361,23.7968649474464,20.5439647171158,21,25.5552227844744,24.2862618582939,25.4599509179059,24.2502543421379,22.7148403748811,22.4916743122663,22.8753545731276,22.7753451305281,22
2017-09-20,25,994,Wed,Sep,0,0,None,Tue-Wed,Aug-Oct,4,0.30958424017657,26.2724224626361,26.2724224626361,24.4148184857781,20.5278233643296,21,25.1745838845296,23.9507240085176,25.113220155925,23.9362651764759,22.5805684986583,22.0192087950225,22.563851941604,22.2991949249323,22
2017-09-21,25,995,Thu,Sep,0,0,None,Thu-Fri,Aug-Oct,4,0,27.3008693919683,27.3008693919683,25.3363026104137,20.5648150756407,21,27.5221356660539,25.9732278211565,27.419655236211,25.9328651191139,24.2731025190915,23.9849853458703,27.2636556415534,27.2398292338951,25
2017-09-22,15,996,Fri,Sep,0,0,None,Thu-Fri,Aug-Oct,2.87298334620742,-1.12701665379258,27.3008693919683,27.3008693919683,24.9236278931333,20.5309972127146,21,27.0736114853108,25.6682939657401,27.0644924389085,25.6856927000316,18.2225398070729,18.7933351869695,21.3360367150451,22.6809854963689,25
2017-09-23,6,997,Sat,Sep,0,1,School Holiday,Sat,Aug-Oct,1.44948974278318,-1.42349360342424,13.0227224665187,13.0227224665187,15.6499451377328,20.5059999078191,21,10.9373444120641,9.68780363177726,10.8756330286678,9.67062200470645,19.1419589911008,19.1002708088385,15.790612770577,15.1481314439024,15
2017-09-24,14,998,Sun,Sep,0,1,School Holiday,Sun,Aug-Oct,2.74165738677394,1.29216764399076,9.66731309903432,9.66731309903432,11.9371145197095,20.4507538897004,21,7.74401736669293,6.56109405493899,7.51958909457764,6.44283540876563,12.2728896447183,12.9488894633815,12.0522680324349,12.2627065050228,6
2017-09-25,8,999,Mon,Sep,1,1,Public and School Holiday,Mon,Aug-Oct,1.82842712474619,-0.913230262027751,8.5939766538739,8.5939766538739,20.0686175329487,20.5551043640375,21,8.7622129676206,8.02119653581583,8.61868706803569,7.95636479315731,19.952286942516,19.5103921453172,21.7926193937218,21.9943961469236,14
2017-09-26,16,1000,Tue,Sep,0,1,School Holiday,Tue-Wed,Aug-Oct,3,1.17157287525381,20.7780651468021,20.7780651468021,23.7969192432911,20.5352024263979,21,19.4960481858925,17.8663646718066,19.7395578144233,18.0295066114217,15.7191018659333,15.6035474426176,17.5079448162336,17.6296581053657,8
2017-09-27,17,1001,Wed,Sep,0,1,School Holiday,Tue-Wed,Aug-Oct,3.12310562561766,0.123105625617661,20.7780651468021,20.7780651468021,24.4148103435839,20.5243289719661,21,18.9546281599999,17.5063810930678,18.9214346630386,17.5028298659621,20.2236347356848,19.7079287932584,21.6595426784502,21.6995596930798,16
